instruction,response,Generate Response,BLEU,rouge1_precision,rouge1_recal,rouge1_fmeasure,rougeL_precision,rougeL_recal,rougeL_fmeasure,METEOR,BERTScore_P,BERTScore_R,BERTScore_F
### Instruction: Tell me about the Program Educational Objectives (PEOs).\n\n ### Response:,"### Response:The Program Educational Objectives (PEOs) of the department are as follows: Graduates will be able to apply computing knowledge and skills to design and implement solutions, contribute effectively in teams, demonstrate ethical and social values, and engage in lifelong learning, higher education, career growth, and community service."," The Program Educational Objectives (PEOs) are the broad statements that describe the career and professional goals that the department envisions its graduates achieving a few years after graduation. PEOs are developed to align with the mission of the institution and the program outcomes. They are typically expressed in terms of the expected accomplishments, contributions, and impact of the graduates in their professional careers. PEOs are reviewed and updated periodically to ensure that they remain",0.006037041513800157,0.2702702702702703,0.425531914893617,0.3305785123966942,0.20270270270270271,0.3191489361702128,0.24793388429752064,0.2949245541838135,0.8585662841796875,0.8526119589805603,0.8555787205696106
### Instruction: What can students expect from the Bachelor of Science in Computer Information Systems program?\n\n ### Response:,### Response:The Bachelor of Science in Computer Information Systems program is rigorous and prepares students for professional careers in the business world. Graduates are well-equipped to handle academic challenges in graduate study as well.," The Bachelor of Science in Computer Information Systems program is designed to provide students with a strong foundation in both computer science and business principles. Students can expect to gain knowledge and skills in areas such as database management, network administration, software development, and project management. They will also learn how to apply technology to solve real-world business problems and improve organizational efficiency. Graduates of this program are prepared for careers in a variety of industries, including healthcare, finance, ret",0.004904797020695123,0.2839506172839506,0.6764705882352942,0.4,0.20987654320987653,0.5,0.29565217391304344,0.3326328726622662,0.9235633015632629,0.885585606098175,0.9041758179664612
### Instruction: Tell me about the postgraduate program offered by the department.\n\n ### Response:,### Response:The department offers a Master of Science in Information Systems and Data Analytics at the postgraduate level. This program focuses on advanced topics related to information systems and data analytics.," The department offers a postgraduate program in Computer Science and Engineering. The program is designed to provide students with advanced knowledge and skills in the field of computer science and engineering. The program is research-oriented and focuses on providing students with the necessary skills to conduct research in their chosen area of specialization. The program also provides students with the opportunity to work on real-world projects and gain practical experience in the field. The program is designed to prepare students for careers in academia,",0.004431984415199711,0.18604651162790697,0.5333333333333333,0.27586206896551724,0.1511627906976744,0.43333333333333335,0.22413793103448273,0.3097881258800799,0.917208194732666,0.8740817308425903,0.8951258063316345
### Instruction: Tell me about the faculty in the Department of Computer Information Systems.\n\n ### Response:,### Response:The department has a dedicated faculty comprising experts in areas related to computer information systems. They provide quality education and mentor students in their academic and professional growth.," The Department of Computer Information Systems at the University of North Alabama is home to a highly skilled and dedicated faculty who are committed to providing students with a top-notch education in the field of computer information systems. The faculty members in the department bring a wealth of experience and expertise to the classroom, having worked in a variety of industries and academic settings. They are actively involved in research and stay up-to-date with the latest developments in the field, incorpor",0.005100255642426312,0.21428571428571427,0.6428571428571429,0.32142857142857145,0.15476190476190477,0.4642857142857143,0.23214285714285718,0.4052888761138258,0.9126443266868591,0.872096061706543,0.8919095396995544
### Instruction: What career opportunities can graduates expect after completing this program?\n\n ### Response:,"### Response:Graduates of the Cyber Security and Digital Forensics program can pursue careers as Forensic Specialists, Cyber Security Consultants, Incident and Threat Managers, Risk Analysts, Software Developers, IT Project Managers, Computer Science Researchers, and more. The program equips them with valuable skills for various roles."," Graduates of the Bachelor of Science in Computer Science program can pursue a variety of career opportunities in the technology industry. Some potential job titles for computer science graduates include software developer, systems analyst, database administrator, network administrator, and information security analyst. Graduates may work for technology companies, government agencies, healthcare organizations, financial institutions, or educational institutions. With additional education and experience, some graduates may also pursue advanced roles such as computer and information",0.0050498349571157005,0.28378378378378377,0.4772727272727273,0.3559322033898305,0.16216216216216217,0.2727272727272727,0.20338983050847456,0.2921945924610223,0.8786351680755615,0.8700487613677979,0.8743208646774292
### Instruction: Can you provide more details about the Master of Science in Computer Science program?\n\n ### Response:,### Response:The Master of Science in Computer Science (MSc) program in Dammam focuses on advanced topics in computer science. It is designed to provide students with in-depth knowledge and expertise in various areas of computer science.," Certainly! The Master of Science in Computer Science program is a graduate-level program that focuses on the advanced study of computer science concepts and principles. The program is designed to provide students with a deep understanding of computer science theory and practice, as well as the skills and knowledge needed to excel in the field.
The program typically takes two years to complete and includes coursework in areas such as algorithms, data structures, computer architecture, programming languages, and software engineering. Students also",0.004812969920635683,0.3253012048192771,0.75,0.45378151260504196,0.2891566265060241,0.6666666666666666,0.40336134453781514,0.3913542916480597,0.9167307615280151,0.8885494470596313,0.9024201035499573
### Instruction: Tell me about the Saudi Aramco Chair for Cyber Security.\n\n ### Response:,### Response:The Saudi Aramco Chair for Cyber Security was established in the College of Computer Science and Information Technology at Imam Abdul Rahman bin Faisal University on 1/5/1442 AH (16/12/2020 AD). It is funded by Saudi Aramco for a period of three years.," The Saudi Aramco Chair for Cyber Security is an academic program established in 2018 at King Fahd University of Petroleum and Minerals (KFUPM) in Dhahran, Saudi Arabia. The program is funded by Saudi Aramco, the state-owned oil company of Saudi Arabia, and is designed to promote research and education in the field of cyber security.
The Saudi Aramco",0.006400972738351324,0.3389830508474576,0.43478260869565216,0.38095238095238093,0.288135593220339,0.3695652173913043,0.3238095238095238,0.33321372651356995,0.8500187397003174,0.8843278288841248,0.8668338656425476
### Instruction: Who is the financier's representative to the chair?\n\n ### Response:,### Response:The financier's representative to the chair is M. Amr El-Sherbiny.," The financier's representative to the chair is typically the person who is responsible for managing the financier's investments and assets. This person may be a financial advisor, portfolio manager, or another professional with experience in finance and investment management.",0.007880387030946002,0.1951219512195122,0.6666666666666666,0.3018867924528301,0.1951219512195122,0.6666666666666666,0.3018867924528301,0.44985072218187694,0.8886398077011108,0.8521198034286499,0.8699967265129089
### Instruction: Tell me about scholarships for graduate students under this initiative.\n\n ### Response:,### Response:Scholarships for graduate students are offered in collaboration with the College of Computer Science and Information Technology. Two scholarships are available for students enrolled in the cybersecurity path of the master's program in the Department of Computer Science. Each grant covers 50% of tuition fees. This initiative aims to attract distinguished graduate students in the field of cybersecurity to promote high-level scientific research.," The Gates Cambridge Scholarship is a highly competitive and prestigious scholarship program for outstanding graduate students from outside the United Kingdom to pursue a full-time postgraduate degree at the University of Cambridge. The scholarship covers the full cost of studying at Cambridge, including tuition fees, maintenance allowance, and other expenses. The scholarship is available for over 100 courses, including PhD programs, Master's programs, and one-",0.005736283193637555,0.3283582089552239,0.3384615384615385,0.33333333333333337,0.19402985074626866,0.2,0.196969696969697,0.2531107913669065,0.8634645938873291,0.8540396690368652,0.8587262630462646
### Instruction: How can someone get involved in these sub-initiatives or access the resources provided?\n\n ### Response:,"### Response:To get involved in these sub-initiatives or access the resources provided by the Studies and Development Initiative within the Saudi Aramco Cybersecurity Chair, individuals can typically reach out to the respective initiative supervisors or coordinators mentioned earlier. They can inquire about participation, contribute to the initiatives, or explore opportunities for collaboration. Additionally, information about these initiatives may be available on the official website of Imam Abdulrahman Bin Faisal University or through the College of Computer Science and Information Technology."," To get involved in the sub-initiatives or access the resources provided, one can visit the official website of the United Nations Sustainable Development Goals (SDGs) at www.un.org/sustainabledevelopment/sustainable-development-goals/. From there, they can explore the various sub-initiatives and resources related to each goal. Additionally, they can also follow the official SDGs social media channels and join relevant online communities",0.005860126941340088,0.4461538461538462,0.3625,0.4,0.3230769230769231,0.2625,0.2896551724137931,0.2601684013053074,0.8621116280555725,0.8633401393890381,0.8627254962921143
### Instruction: Tell me more about the Scientific Cooperation and Exchange of Experiences Initiative within the Saudi Aramco Cybersecurity Chair.\n\n ### Response:,"### Response:The Scientific Cooperation and Exchange of Experiences Initiative within the Saudi Aramco Cybersecurity Chair is supervised by Dr. Khalid Alissa and Dr. Abdullah Almuhaideb. It has several key objectives and sub-initiatives:

1. Building Channels of Communication: This initiative aims to create collaborative channels with cybersecurity researchers and research centers globally to strengthen cooperative alliances and investigate cybersecurity objectives more effectively.

2. Community Service and School Visits: The chair collaborates with schools to raise awareness about cybercrime and cybersecurity, especially among adolescents. It prepares content reviewed by cybersecurity specialists at the college.

3. Training Programs: Offering diverse training programs and workshops to develop cybersecurity skills for both specialists and non-specialists in the field.

4. Support for Professional Certificates: Supporting and encouraging students to obtain professional certificates in cybersecurity by covering 50% of the test fees.

5. Student Competition: Hosting an annual competition to recognize talented students in the field of cybersecurity and providing training courses for high-ranking participants.

6. Advisory Board Directives: Leveraging the expertise of an advisory board comprising individuals with diverse experiences in industry, academia, and government sectors to provide guidance and support.

7. Supporting the Industrial Sector: Focusing on projects in the industrial sector, encouraging students to invest their research in areas that support industrial development, and publishing distinct research in prestigious journals.

These initiatives collectively contribute to enhancing cybersecurity knowledge, skills, and awareness both locally and internationally."," The Scientific Cooperation and Exchange of Experiences Initiative is a key component of the Saudi Aramco Cybersecurity Chair at King Fahd University of Petroleum and Minerals (KFUPM) in Dhahran, Saudi Arabia. The initiative aims to promote collaboration and knowledge exchange between KFUPM and other academic institutions, research centers, and industry partners around the world.
Through this initiative,",0.005783931791426253,0.3157894736842105,0.5625,0.4044943820224719,0.2807017543859649,0.5,0.3595505617977528,0.3681455747539831,0.8854381442070007,0.8697918057441711,0.8775452375411987
### Instruction: Cybercrime and COVID-19\n\n ### Response:,"### Response:In the past period, during the pandemic that had an impact on the whole world, Bushra Alhetelah, Dakheel Almogbil, Hessah Almulhim, and Rawan Tammas collected information to enrich the cybersecurity content. They published an article saying that the spread of COVID-19 earlier in 2020 had a massive effect on the entire world. Cyber-crimes have been increasing significantly during the pandemic, resulting in a significant impact on education, healthcare, finance, and the whole ecosystem."," The COVID-19 pandemic has created new opportunities for cybercriminals to exploit vulnerabilities and launch attacks. With the increase in remote work and online activity, there has been a surge in cybercrime, including phishing, malware, and ransomware attacks. Cybercriminals are taking advantage of the fear and uncertainty caused by the pandemic to trick people into giving away personal information or clicking on malicious links. Additionally, the rapid",0.005736283193637555,0.29850746268656714,0.26666666666666666,0.28169014084507044,0.16417910447761194,0.14666666666666667,0.15492957746478875,0.19009380682228855,0.8218391537666321,0.8528145551681519,0.837040364742279
### Instruction: What to Expect as a Cybersecurity Student?\n\n ### Response:,"### Response:A student's experience begins well before they step onto campus, and its effect continues long after graduation. Each student has a different and unique experience that they will likely remember for a lifetime. Cybersecurity alumni were interviewed by Ali AlKhamis - a cybersecurity student - to answer several questions, and each had a meaningful and different answer. Malak AlFosail - a cybersecurity lecturer -, Lamya AlSaleem - a cybersecurity researcher -, Kawthar AlSharah - a cybersecurity student -, and Wesal AlObaidi - a cybersecurity fresh graduate - shared their insights."," As a cybersecurity student, you can expect to learn about various topics such as network security, cryptography, risk management, and cyber attack prevention. You will gain knowledge about different types of cyber threats and how to protect against them. You will also learn about various security tools and technologies used in the industry. Additionally, you may have the opportunity to participate in hands-on projects and internships to gain practical experience.",0.005427142619414598,0.15492957746478872,0.13580246913580246,0.14473684210526316,0.11267605633802817,0.09876543209876543,0.10526315789473684,0.12699541613554055,0.7990772128105164,0.8422622084617615,0.8201015591621399
### Instruction: Can you provide more information about the workshops mentioned in the conversation?\n\n ### Response:,"### Response:Certainly, here are details about the workshops:
 Workshop 1: 'Cyber Attacks and Defense in Organizations Workshop' Presented by: Dr. Atif Ahmad Affiliation: Distinguished Associated Professor, School of Computing and Information Systems, University of Melbourne, Australia. 
 Workshop 2: 'Boosting IoT and Industry 4.0 Security with AI-driven SIEMs Seminar' Presented by: Prof. Juan M. Corchado Affiliation: Distinguished professor, The University of Salamanca, Spain. 
 Workshop 3: 'Cybersecurity of Industrial Control Systems (Challenges and Research Directions) Seminar' Presented by: Prof. Awais Rashid Affiliation: Distinguished Professor, Heads the Bristol Cyber Security Group, Department of Computer Science, University of Bristol, UK."," Certainly! The workshops mentioned in the conversation are likely referring to coding workshops or programming workshops. These are typically hands-on sessions where participants learn how to write code and develop software programs. They may cover a variety of programming languages and topics, such as web development, mobile app development, data analysis, and more. The workshops are often led by experienced developers or instructors and can be found at various locations, including community centers, libraries, schools",0.004563040985148783,0.05263157894736842,0.5714285714285714,0.0963855421686747,0.05263157894736842,0.5714285714285714,0.0963855421686747,0.22275449101796413,0.845504105091095,0.8131375312805176,0.8290050625801086
### Instruction: Can you provide information about the first recent research publication in cybersecurity?\n\n ### Response:,### Response:The first publication is titled 'MADS Based on DL Techniques on the Internet of Things (IoT): Survey.' It's authored by Hussah Talal and Rachid Zagrouba and published in the Electronics Journal.," The first recent research publication in cybersecurity was ""Computer Networks: The Heralds of Resource Sharing"" by Paul Baran in 1964. This publication introduced the concept of packet switching, which is a key technology used in modern computer networks and the internet. Baran's work laid the foundation for the development of network security and cybersecurity as we know it today.",0.006239222724570976,0.23333333333333334,0.4375,0.3043478260869565,0.13333333333333333,0.25,0.1739130434782609,0.20833333333333337,0.8352292776107788,0.8438026309013367,0.8394941091537476
### Instruction: Tell me about the fourth recent research publication in cybersecurity.\n\n ### Response:,### Response:he fourth publication is 'Sustainable Program Assessment Practices: A Review of the ABET and NCAAA Computer Information Systems Accreditation Process' authored by Saqib Saeed and others. It's published in the International Journal of Environmental Research and Public Health (IJERPH).," The fourth recent research publication in cybersecurity is titled ""A Survey on Machine Learning and Deep Learning Approaches for Cybersecurity"" by M. A. Matin, M. A. Islam, and M. A. Khan. This survey paper provides an overview of the current state of machine learning and deep learning approaches in cybersecurity. The authors discuss various machine learning and deep learning techniques used in cybersecurity, including supervised learning, unsupervised learning, and reinfor",0.004903976944779413,0.21428571428571427,0.375,0.2727272727272727,0.15714285714285714,0.275,0.2,0.21132271554854382,0.8390418291091919,0.8399325013160706,0.8394868969917297
### Instruction: Can you tell me about the project 'Derma: Skin Disease Detection Using Deep Learning and Image Processing Specialized for Children'?\n\n ### Response:,"### Response:Sure! 'Derma' is a project focused on using deep learning and image processing techniques to detect skin diseases in children. It aims to identify skin conditions like eczema, psoriasis, and ringworm at an early stage for better treatment and prevention."," Derma is an ongoing research project that aims to develop a deep learning-based system for the detection of skin diseases in children. The project focuses on using image processing techniques to analyze dermatological images and classify them into different categories of skin diseases. The system is designed to be user-friendly and accessible to non-experts, making it easier for parents and caregivers to monitor and manage their children's skin health. The project is still in",0.005427142619414598,0.34615384615384615,0.675,0.45762711864406785,0.21794871794871795,0.425,0.28813559322033905,0.4105564639648963,0.9021245837211609,0.8984732627868652,0.9002951979637146
### Instruction: What is the project 'Predictive Artificial Intelligence Technique for Detecting Alzheimer’s' about?\n\n ### Response:,"### Response:The project 'Predictive Artificial Intelligence Technique for Detecting Alzheimer’s' involves developing a deep learning-based model using brain scans, including magnetic resonance imaging (MRI), to detect Alzheimer's disease in the elderly. It utilizes image processing techniques to achieve high accuracy in diagnosing Alzheimer's and potentially aid in the development of effective treatment methods."," The project 'Predictive Artificial Intelligence Technique for Detecting Alzheimer’s' is a research project that aims to develop an AI-based system to predict the onset of Alzheimer's disease in its early stages. The system will use machine learning algorithms to analyze various data sources, such as medical records, genetic information, and cognitive tests, to identify patterns and risk factors associated with the development of Alzheimer's.",0.006744528495093315,0.4117647058823529,0.5,0.45161290322580644,0.3382352941176471,0.4107142857142857,0.3709677419354839,0.475697700740549,0.9196558594703674,0.914709210395813,0.917175829410553
"### Instruction: What is the project 'Preemptive Diagnosis of Cervical Cancer, Multiple Sclerosis, and Schizophrenia Using Computational Intelligence Techniques' about?\n\n ### Response:","### Response:The project 'Preemptive Diagnosis of Cervical Cancer, Multiple Sclerosis, and Schizophrenia Using Computational Intelligence Techniques' aims to develop computational models for early diagnosis of these medical conditions. By leveraging computational intelligence techniques, such as machine learning and data analysis, this project seeks to identify patterns and indicators in medical data that can assist in the preemptive diagnosis of cervical cancer, multiple sclerosis, and schizophrenia."," The project 'Preemptive Diagnosis of Cervical Cancer, Multiple Sclerosis, and Schizophrenia Using Computational Intelligence Techniques' is a research project that aims to develop a diagnostic tool for early detection of cervical cancer, multiple sclerosis, and schizophrenia using computational intelligence techniques. The project involves the use of machine learning algorithms, data mining, and pattern recognition techniques to analyze medical data and identify",0.0069150791029469515,0.7213114754098361,0.6875,0.7040000000000001,0.5081967213114754,0.484375,0.496,0.597421226791856,0.9493528604507446,0.9530446529388428,0.9511951804161072
### Instruction: What is the project 'AI-Powered Chatbot for Customer Support' about?\n\n ### Response:,"### Response:The project 'AI-Powered Chatbot for Customer Support' focuses on developing an artificial intelligence-based chatbot system to provide customer support services. By utilizing natural language processing and machine learning techniques, this project aims to create a conversational chatbot that can understand customer queries, provide relevant information, and assist in resolving issues. It can enhance customer service efficiency and provide round-the-clock support.", The project 'AI-Powered Chatbot for Customer Support' is about developing an artificial intelligence-based chatbot that can assist customers with their queries and concerns in a timely and efficient manner. The chatbot will be designed to understand natural language and provide relevant responses to customer inquiries. The goal of the project is to improve customer satisfaction and reduce the workload of customer support teams by providing a 24/7 virtual assistant that can handle a large volume of customer interactions.,0.005650346101207478,0.5061728395061729,0.640625,0.5655172413793104,0.30864197530864196,0.390625,0.3448275862068965,0.4584802201229309,0.9397783279418945,0.9312752485275269,0.9355074763298035
### Instruction: Can you explain the project 'Emotion Recognition from Facial Expressions'?\n\n ### Response:,"### Response:'Emotion Recognition from Facial Expressions' is a project that focuses on developing a system capable of recognizing and interpreting emotions from facial expressions. By utilizing computer vision techniques and machine learning algorithms, this project aims to analyze facial features, detect emotional cues, and classify the expressed emotions. It has applications in areas such as human-computer interaction, affective computing, and psychological research."," Sure! The 'Emotion Recognition from Facial Expressions' project is an AI-based system that can identify and classify human emotions by analyzing facial expressions. The system uses machine learning algorithms to detect specific facial features and patterns associated with different emotions, such as happiness, sadness, anger, fear, surprise, and disgust. The system can be trained on large datasets of labeled facial expressions to improve its accuracy and performance. The goal",0.005369557224477791,0.4857142857142857,0.5483870967741935,0.5151515151515151,0.3142857142857143,0.3548387096774194,0.3333333333333333,0.40394380747293673,0.9114136695861816,0.8993425369262695,0.9053378701210022
### Instruction: Tell me more about Dr. Garsah Farhan Alqarni.\n\n ### Response:,### Response:Dr. Garsah Farhan Alqarni is an assistant Professor in the College of Computer Science and Information Technology. He specializes in the field of Computer Science. You can reach him at 00966-13-333-2036 or via email at gfalqarni@iau.edu.sa. His office is located at 102E.," Dr. Garsah Farhan Alqarni is a Saudi Arabian researcher and academic in the field of Islamic studies. He is a specialist in the history of Islamic civilization, particularly in the areas of Islamic law, jurisprudence, and Islamic political thought. Dr. Alqarni holds a PhD in Islamic Studies from the University of Edinburgh, where he wrote his thesis on the history of Islamic law and jurisprud",0.006383751047634851,0.24615384615384617,0.3333333333333333,0.28318584070796465,0.2,0.2708333333333333,0.23008849557522126,0.20712146871855286,0.8364368677139282,0.8505390882492065,0.8434290289878845
### Instruction: Tell me more about Dr. Rachid Zagrouba.\n\n ### Response:,### Response:Dr. Rachid Zagrouba is an assistant Professor in the College of Computer Science and Information Technology. He specializes in the field of Computer Information Systems. You can reach him via email at rmzagrouba@iau.edu.sa. His office is located at 4205 - 5.," Dr. Rachid Zagrouba is a Moroccan-American scientist and researcher in the field of nanotechnology and materials science. He is known for his work in developing new materials and technologies for various applications, including energy storage, water purification, and drug delivery. Dr. Zagrouba has published numerous research papers and holds several patents in his field. He is also a respected lecturer and has taught at several universities in the United States",0.006026375998515526,0.23943661971830985,0.3953488372093023,0.29824561403508776,0.19718309859154928,0.32558139534883723,0.2456140350877193,0.2289829659318638,0.8612250089645386,0.8566086292266846,0.8589106202125549
### Instruction: Provide information about Dr. Rami Mustafa AbdelRahman.\n\n ### Response:,### Response:Dr. Rami Mustafa AbdelRahman is an assistant Professor in the College of Computer Science and Information Technology. He is associated with the Department of Computer Information Systems. You can reach him via phone at 32044 or email at rmmohammad@iau.edu.sa.," Dr. Rami Mustafa AbdelRahman is a medical doctor and researcher specializing in internal medicine and cardiology. He received his medical degree from the University of Damascus in Syria and completed his residency training in internal medicine at the University of Texas Health Science Center in Houston, Texas. Dr. AbdelRahman also completed a fellowship in cardiology at the University of Texas Health Science Center and is board-certified in both internal",0.0063086584681221365,0.22857142857142856,0.38095238095238093,0.2857142857142857,0.17142857142857143,0.2857142857142857,0.21428571428571427,0.2226113221483592,0.8339056968688965,0.8281435966491699,0.8310146331787109
### Instruction: Tell me about Dr. Dhiaa A. Musleh.\n\n ### Response:,### Response:Dr. Dhiaa A. Musleh is an assistant Professor in the College of Computer Science and Information Technology. He is associated with the Department of Computer Science. You can reach him via email at damusleh@iau.edu.sa.," Dr. Dhiaa A. Musleh is a highly skilled and experienced orthopedic surgeon who specializes in sports medicine and arthroscopy. He received his medical degree from the University of Baghdad, College of Medicine in 1990, and completed his residency in orthopedic surgery at the University of Baghdad, Al-Yarmouk Teaching Hospital in 1995. Dr. Musleh",0.007046516773624094,0.25925925925925924,0.3783783783783784,0.3076923076923077,0.2222222222222222,0.32432432432432434,0.26373626373626374,0.24798474945533772,0.8620516061782837,0.8400224447250366,0.8508944511413574
